 75 136  .127  .000  .029  .000  .011  .000 -.003    .75   -.78   42.93     .00   -2.51     .00     .00     .00     .00     .00   .100+101  .000E+00   100.00     .00
 75 137  .142  .000  .037  .000  .013  .000 -.004   1.28    .44   49.26     .00     .00     .00    1.74     .00     .00     .00   .000E+00  .000E+00      .00     .00
 76 137  .134  .018  .042  .006  .016 -.001 -.004    .91   -.88   42.92     .00     .00     .00     .00     .00   13.63     .00   .000E+00  .000E+00      .00     .00
 77 134  .004  .002 -.006  .000  .000  .000  .000   -.03  -2.44   23.24     .00     .00     .00     .00     .00     .00     .00   .000E+00  .000E+00      .00     .00
 77 138  .121  .022  .022  .008  .009  .000 -.004    .66   -.49   43.61     .00   -1.74     .00     .00     .00     .00     .00   .100+101  .000E+00   100.00     .00
 82  85  .007  .000  .006  .000  .005  .000  .008    .03  -8.02   51.06     .00     .00     .00     .00     .00     .00     .00   .000E+00  .000E+00      .00     .00
 82  86  .000  .000  .000  .000  .000  .000  .000    .00  -7.71   45.43     .00     .00     .00   13.71     .00     .00     .00   .000E+00  .000E+00      .00     .00
 82  87  .006  .000  .004  .000  .003  .000  .003    .01  -5.39   42.05     .00     .00     .00   11.45     .00     .00     .00   .000E+00  .000E+00      .00     .00
 82  88  .000  .000  .000  .000  .001  .000  .000    .00  -5.34   36.66     .00     .00     .00   13.46     .00     .00     .00   .000E+00  .000E+00      .00     .00
 82  89  .004  .000  .002  .000  .002  .000  .001    .00  -3.16   33.65     .00     .00     .00   11.08     .00     .00     .00   .000E+00  .000E+00      .00     .00
 82  90  .000  .000  .000  .000  .000  .000  .000    .00  -3.38   28.51     .00     .00     .00   13.22     .00     .00     .00   .000E+00  .000E+00      .00     .00
 82  91  .001  .000  .000  .000  .001  .000  .000    .00  -1.34   25.86     .00     .00     .00   10.72     .00     .00     .00   .000E+00  .000E+00      .00     .00
 82  92  .000  .000  .000  .000  .001  .000  .000    .00  -1.79   20.95     .00     .00     .00   12.97     .00     .00     .00   .000E+00  .000E+00      .00     .00
 82  93  .004  .000 -.001  .000  .001  .000  .000    .00    .12   18.66     .00     .00     .00   10.37     .00     .00     .00   .000E+00  .000E+00      .00     .00
 82  94  .000  .000  .001  .000  .000  .000  .002    .00   -.57   14.00     .00     .00     .00   12.73     .00     .00     .00   .000E+00  .000E+00      .00     .00
 82  95  .001  .000  .000  .000  .001  .000  .000    .00   1.22   12.04     .00     .00     .00   10.03     .00     .00     .00   .000E+00  .000E+00      .00     .00
 82  96  .001  .000  .000  .000  .000  .000  .000    .00    .33    7.64     .00     .00     .00   12.47     .00     .00     .00   .000E+00  .000E+00      .00     .00
 82  97  .009  .000 -.002  .000  .001  .000  .000    .02   1.94    5.95     .00     .00     .00    9.76     .00     .00     .00   .000E+00  .000E+00      .00     .00
 82  98  .000  .000  .000  .000  .001  .000  .000    .00    .88    1.82     .00     .00     .00   12.20     .00     .00     .00   .000E+00  .500E-02      .00   -2.30
 82  99  .016  .000 -.003  .000  .001  .000  .000    .08   2.38     .47     .00     .00     .00    9.42     .00     .00     .00   .000E+00  .000E+00      .00     .00
 82 100  .001  .000  .000  .000  .001  .000  .000    .00   1.18   -3.37   -6.82     .00    7.08   11.91     .00     .00     .00   .000E+00  .000E+00      .00     .00
 82 101  .024  .000  .000  .000 -.001  .000  .002    .05   2.56   -4.42     .00     .00    7.03    9.12     .00     .00     .00   .000E+00  .000E+00      .00     .00
 82 102  .001  .000  .000  .000  .001  .000  .000    .00   1.14   -8.05     .00     .00    6.77   11.70     .00     .00     .00   .000E+00  .000E+00      .00     .00
 82 103  .012  .000  .003  .000  .002  .000  .001    .01   2.35   -8.86     .00     .00    6.68    8.88     .00     .00     .00   .000E+00  .000E+00      .00     .00
 82 104  .000  .000  .000  .000  .001  .000  .000    .02    .87  -12.15     .00     .00    6.47   11.36     .00     .00     .00   .000E+00  .000E+00      .00     .00
 82 105  .007  .000  .002  .000  .001  .000  .001   -.01   1.93  -12.70     .00     .00    6.40    8.62     .00     .00     .00   .000E+00  .915E+03      .00    2.96
 82 106 -.003  .000 -.001  .000  .001  .000  .000    .04    .38  -15.66     .00     .00    6.11   11.04     .00     .00     .00   .000E+00  .300E+03      .00    2.48
 82 107 -.004  .000 -.001  .000  .001  .000  .000    .04   1.26  -16.00     .00     .00     .00    8.41     .00     .00     .00   .000E+00  .000E+00      .00     .00
 82 108 -.004  .000 -.001  .000  .001  .000  .000    .04   -.32  -18.61  -20.33     .00    5.70   10.67     .00     .00     .00   .000E+00  .789E+04      .00    3.90
 82 109 -.009  .000 -.002  .000  .000  .000  .000    .05    .43  -18.69     .00     .00     .00    8.16     .00     .00     .00   .000E+00  .614E+06      .00    5.79
 82 110 -.004  .000 -.001  .000  .001  .000  .000    .04  -1.21  -20.99     .00     .00    5.22   10.37     .00     .00     .00   .000E+00  .344E+07      .00    6.54
 82 111  .014  .000 -.003  .000  .001  .000  .000    .04   -.53  -20.78     .00     .00     .00    7.86     .00     .00     .00   .000E+00  .000E+00      .00     .00
 82 112 -.004  .000 -.001  .000  .000  .000  .000    .04  -2.28  -22.82     .00     .00    4.74   10.11     .00     .00     .00   .000E+00  .986E+10      .00    9.99
 82 113  .008  .000  .001  .000  .002  .000  .000    .01  -1.75  -22.40     .00     .00     .00    7.65     .00     .00     .00   .000E+00  .000E+00      .00     .00
 82 114 -.005  .000 -.001  .000  .000  .000  .000    .03  -3.55  -24.13     .00     .00     .00    9.80     .00     .00     .00   .000E+00  .000E+00      .00     .00
 82 115 -.006  .000 -.001  .000  .000  .000  .000    .03  -3.22  -23.56     .00     .00     .00    7.50     .00     .00     .00   .000E+00  .000E+00      .00     .00
 82 116  .001  .000  .000  .000  .000  .000  .000   -.01  -5.00  -24.94     .00     .00     .00    9.45     .00     .00     .00   .000E+00  .000E+00      .00     .00
 82 117 -.007  .000  .005  .000  .000  .000  .001    .01  -4.85  -24.21  -25.23     .00    3.42    7.34     .00     .00    5.01   .000E+00  .000E+00      .00     .00
 82 118  .000  .000  .000  .000  .000  .000  .000    .00  -6.62  -25.23  -26.25     .00    3.16    9.10    9.09     .00    5.42   .000E+00  .000E+00      .00     .00
 82 119  .000  .000  .003  .000  .000  .000  .000    .02  -6.63  -24.32  -25.29     .00    2.84    7.16    7.11     .00    5.52   .000E+00  .000E+00      .00     .00
 82 120  .000  .000  .000  .000  .000  .000  .000    .00  -8.45  -25.07  -25.95     .00    2.60    8.82    8.73     .00    6.04   .000E+00  .000E+00      .00     .00
 82 121  .000  .000  .000  .000  .000  .000  .000    .00  -8.56  -23.95  -24.80     .00    2.34    6.95    6.92     .00    6.09   .000E+00  .000E+00      .00     .00
 82 122  .000  .000  .000  .000  .000  .000  .000    .00 -10.37  -24.36  -25.12     .00    1.97    8.49    8.39     .00    6.64   .000E+00  .000E+00      .00     .00
 82 123  .000  .000  .001  .000  .001  .000  .000    .00 -10.76  -23.21  -23.78     .00    1.47    6.92    6.73     .00    6.71   .000E+00  .000E+00      .00     .00
 82 124  .000  .000  .000  .000  .000  .000  .000    .00 -12.38  -23.12  -23.80     .00    1.14    7.99    8.09     .00    7.25   .000E+00  .000E+00      .00     .00
 82 125  .000  .000  .000  .000  .001  .000  .000    .00 -13.01  -21.89  -22.47     .00     .39    6.84    6.74     .00    7.49   .000E+00  .000E+00      .00     .00
 82 126  .000  .000  .000  .000  .000  .000  .000    .00 -14.40  -21.28  -21.76     .00     .52    7.46    7.37     .00    8.01   .000E+00  .000E+00      .00     .00
 82 127  .006  .000  .005  .000  .005  .000  .007    .02 -12.39  -17.11  -17.63     .00    2.25    3.90    3.94     .00    8.16   .000E+00  .000E+00      .00     .00
 82 128  .000  .000  .000  .000  .000  .000  .000    .00 -12.30  -14.72  -14.74     .00    3.79    5.69    5.19     .00    8.38   .000E+00  .370E+17      .00   16.57
 82 129  .005  .000  .004  .000  .004  .000  .006    .01 -10.32  -10.29  -10.50     .00    3.31    3.64    3.83     .00    8.53   .000E+00  .000E+00      .00     .00
 82 130  .000  .000  .000  .000  .000  .000  .000    .00 -10.25   -7.63   -7.56     .00     .00    5.41    5.13     .00     .00   .000E+00  .000E+00      .00     .00
 82 131  .000  .000  .000  .000  .000  .000  .000    .00  -8.30   -2.95     .00     .00     .00    3.39     .00     .00     .00   .000E+00  .000E+00      .00     .00
 82 132  .000  .000  .000  .000  .000  .000  .000    .00  -8.36    -.15    -.19     .00     .00    5.26     .00     .00     .00   .000E+00  .000E+00      .00     .00
 82 133  .003  .000  .002  .000  .002  .000  .003   -.01  -6.46    4.77     .00     .00     .00    3.16     .00     .00     .00   .000E+00  .000E+00      .00     .00
 82 134  .000  .000  .001  .000  .002  .000  .000    .00  -6.67    7.70     .00     .00     .00    5.14     .00     .00     .00   .000E+00  .000E+00      .00     .00
 82 135  .004  .046  .002  .000  .001  .000  .000    .00  -4.84   12.81     .00     .00     .00    2.96     .00     .00     .00   .000E+00  .000E+00      .00     .00
 82 136  .000  .000  .000  .000  .000  .000  .000    .00  -5.19   15.87     .00     .00     .00    5.01     .00     .00     .00   .000E+00  .000E+00      .00     .00
